Date,MMWR_week,Location,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average
12/20/2020,52,RI,822,"5,057",722,822,"5,057",722,Admin,822,722,0,1,0
12/20/2020,52,RP,0,0,0,0,0,0,Admin,0,0,0,0,0
12/20/2020,52,GA,0,"1,109",158,0,"1,109",158,Report,0,158,0,0,0
12/20/2020,52,PR,10,"31,867","4,534",10,"31,225","4,443",Admin,10,"4,535",0,74,10
12/20/2020,52,KY,0,"5,798",828,0,"5,794",828,Report,0,828,0,0,0
12/20/2020,52,MD,403,"7,581","1,038",399,"7,512","1,035",Admin,403,"1,039",3,98,7
12/20/2020,52,ND,543,"6,279",895,539,"6,228",889,Admin,543,896,0,4,0
12/20/2020,52,CO,"3,073","40,981","5,713","3,067","40,780","5,696",Admin,"3,073","5,714",6,103,7
12/20/2020,52,WA,"4,480","7,807","1,115","4,478","7,805","1,115",Report,"4,480","1,115",0,0,0
12/20/2020,52,MN,"2,090","2,866",409,"2,090","2,865",409,Report,"2,090",409,0,0,0
12/20/2020,52,MH,0,8,0,0,8,0,Admin,0,0,0,0,0
12/20/2020,52,CA,"32,485","43,898","6,271","32,392","43,770","6,253",Report,"32,485","6,271",0,0,0
12/20/2020,52,LA,0,0,0,0,0,0,Report,0,0,0,0,0
12/20/2020,52,DE,16,"3,297",459,15,"3,289",459,Admin,16,459,0,6,0
12/19/2020,51,CA,"27,908","121,363","17,337","27,674","119,694","17,099",Admin,"27,908","17,338",34,545,77
12/19/2020,51,WV,"1,021","15,498","2,214","1,020","15,439","2,206",Admin,"1,021","2,214",0,2,0
12/19/2020,51,VA,0,271,39,0,271,39,Report,0,39,0,0,0
12/19/2020,51,SD,"1,912","3,427",490,"1,911","3,426",489,Report,"1,912",490,0,0,0
12/19/2020,51,MS,986,"1,497",214,984,"1,495",214,Report,986,214,0,0,0
12/19/2020,51,AS,0,0,0,0,0,0,Report,0,0,0,0,0
12/19/2020,51,KS,"1,508","18,778","2,682","1,482","18,198","2,600",Admin,"1,508","2,683",5,39,5
12/19/2020,51,NC,"4,443","22,220","3,174","4,437","22,109","3,158",Admin,"4,443","3,174",0,4,0
12/19/2020,51,AL,465,"9,337","1,333",460,"9,194","1,313",Admin,465,"1,334",5,141,20
12/19/2020,51,NV,"2,867","4,756",679,"2,858","4,727",675,Report,"2,867",679,0,0,0
12/19/2020,51,MS,333,"4,770",681,332,"4,703",672,Admin,333,681,1,84,12
12/19/2020,51,KS,"1,778","2,119",303,"1,776","2,117",302,Report,"1,778",303,0,0,0
12/19/2020,51,GU,0,0,0,0,0,0,Report,0,0,0,0,0
12/19/2020,51,MT,"1,884","3,015",431,"1,883","3,013",430,Report,"1,884",431,0,0,0
12/19/2020,51,AL,"1,505","3,152",450,"1,386","3,032",433,Report,"1,505",450,0,0,0
12/19/2020,51,WY,7,"2,318",331,7,"2,309",330,Admin,7,331,0,6,0
12/19/2020,51,UT,902,"8,128","1,161",901,"7,871","1,124",Admin,902,"1,161",1,278,39
12/19/2020,51,VT,393,"2,960",422,393,"2,948",421,Admin,393,423,0,7,1
12/19/2020,51,US,"187,508","441,650","63,093","187,009","438,988","62,713",Report,"187,508","63,093",0,0,0
12/19/2020,51,ND,"1,480","3,413",488,"1,480","3,412",487,Report,"1,480",488,0,0,0
12/19/2020,51,AR,"1,496","18,954","2,707","1,493","17,815","2,545",Admin,"1,496","2,708",2,92,13
12/19/2020,51,OR,"1,773","6,719",959,"1,756","6,513",930,Admin,"1,773",960,0,6,0
12/19/2020,51,IL,"34,047","36,123","5,160","34,014","36,089","5,156",Report,"34,047","5,160",0,0,0
12/19/2020,51,VT,"1,053","1,235",176,"1,051","1,233",176,Report,"1,053",176,0,0,0
12/19/2020,51,ID,"1,966","6,215",887,"1,797","5,880",840,Admin,"1,966",888,4,31,4
12/19/2020,51,MN,"1,549","8,482","1,211","1,541","8,437","1,205",Admin,"1,549","1,212",5,68,9
12/19/2020,51,NY,"6,176","23,063","3,295","6,170","23,046","3,292",Report,"6,176","3,295",0,0,0
12/19/2020,51,NY,"6,007","53,155","7,593","4,827","45,229","6,461",Admin,"6,007","7,594",30,156,22
12/19/2020,51,AZ,"2,427","14,190","2,027","2,415","14,083","2,012",Admin,"2,427","2,027",11,96,13
12/19/2020,51,MO,"6,765","12,271","1,753","6,743","12,245","1,749",Report,"6,765","1,753",0,0,0
12/19/2020,51,AK,"1,605","1,607",230,"1,605","1,607",230,Report,"1,605",230,0,0,0
12/19/2020,51,RP,0,0,0,0,0,0,Report,0,0,0,0,0
12/19/2020,51,AZ,"1,531","1,534",219,"1,531","1,534",219,Report,"1,531",219,0,0,0
12/19/2020,51,ME,318,"5,244",749,318,"5,227",747,Admin,318,749,0,6,0
12/19/2020,51,NV,"1,105","11,033","1,576","1,104","10,983","1,569",Admin,"1,105","1,576",0,7,1
12/19/2020,51,VI,13,357,51,13,357,51,Admin,13,51,0,0,0
12/19/2020,51,HI,635,"4,446",635,635,"4,396",628,Admin,635,635,0,29,4
12/19/2020,51,MH,0,8,1,0,8,1,Admin,0,1,0,0,0
12/19/2020,51,NM,"1,543","19,243","2,749","1,542","19,115","2,731",Admin,"1,543","2,749",1,46,6
12/19/2020,51,MT,576,"8,182","1,168",572,"8,124","1,161",Admin,576,"1,169",1,19,2
12/19/2020,51,NJ,"3,958","15,427","2,203","3,879","15,152","2,165",Admin,"3,958","2,204",3,23,3
12/19/2020,51,PR,314,"31,857","4,551",227,"31,215","4,459",Admin,314,"4,551",2,74,10
12/19/2020,51,OK,0,"7,324","1,046",0,"7,299","1,043",Report,0,"1,046",0,0,0
12/19/2020,51,LTC,0,0,0,0,0,0,Report,0,0,0,0,0
12/19/2020,51,OH,"2,760","4,536",648,"2,760","4,536",648,Report,"2,760",648,0,0,0
12/19/2020,51,PR,"3,662","5,791",827,"3,659","5,787",827,Report,"3,662",827,0,0,0
12/19/2020,51,MP,100,101,14,100,101,14,Admin,100,14,0,0,0
12/19/2020,51,WA,"6,668","21,699","3,099","6,452","20,229","2,890",Admin,"6,668","3,100",7,35,5
12/19/2020,51,OK,"2,089","25,460","3,637","2,085","24,956","3,565",Admin,"2,089","3,637",2,52,7
12/19/2020,51,RI,"1,186","4,235",605,"1,186","4,235",605,Admin,"1,186",605,0,1,0
12/19/2020,51,DC,551,"4,990",712,546,"4,966",709,Admin,551,713,3,12,1
12/19/2020,51,MP,0,0,0,0,0,0,Report,0,0,0,0,0
12/19/2020,51,CO,"8,719","12,123","1,732","8,715","12,115","1,731",Report,"8,719","1,732",0,0,0
12/19/2020,51,CA,"11,140","11,413","1,630","11,105","11,378","1,625",Report,"11,140","1,630",0,0,0
12/19/2020,51,CO,"5,714","37,908","5,415","5,706","37,713","5,388",Admin,"5,714","5,415",5,97,13
12/19/2020,51,MO,"3,850","22,231","3,175","3,837","21,274","3,039",Admin,"3,850","3,176",4,51,7
12/19/2020,51,TN,"8,292","21,046","3,006","7,908","20,418","2,917",Admin,"8,292","3,007",377,615,87
12/19/2020,51,WA,"2,168","3,327",475,"2,168","3,327",475,Report,"2,168",475,0,0,0
12/19/2020,51,SC,"2,066","15,574","2,224","2,004","15,085","2,155",Admin,"2,066","2,225",10,54,7
12/19/2020,51,ND,610,"5,736",819,610,"5,689",813,Admin,610,819,0,4,0
12/19/2020,51,ID,0,0,0,0,0,0,Report,0,0,0,0,0
12/19/2020,51,WI,0,"3,279",468,0,"3,264",466,Report,0,468,0,0,0
12/19/2020,51,DE,"1,175","3,281",468,"1,174","3,274",468,Admin,"1,175",469,1,6,0
12/19/2020,51,PA,"11,539","15,119","2,160","11,534","15,109","2,158",Report,"11,539","2,160",0,0,0
12/19/2020,51,DC,0,0,0,0,0,0,Report,0,0,0,0,0
12/19/2020,51,CT,"1,255","9,561","1,365","1,249","9,473","1,353",Admin,"1,255","1,366",4,44,6
12/19/2020,51,SC,"2,275","14,446","2,064","2,274","14,445","2,064",Report,"2,275","2,064",0,0,0
12/19/2020,51,NE,"2,304","5,758",823,"2,304","5,756",822,Report,"2,304",823,0,0,0
12/19/2020,51,IL,"18,280","85,086","12,155","16,977","75,661","10,809",Admin,"18,280","12,155",64,198,28
12/19/2020,51,AS,0,0,0,0,0,0,Admin,0,0,0,0,0
12/19/2020,51,TN,339,339,48,339,339,48,Report,339,48,0,0,0
12/19/2020,51,NM,"2,536","3,813",545,"2,535","3,811",544,Report,"2,536",545,0,0,0
12/19/2020,51,VA,"4,733","32,620","4,660","4,700","32,312","4,616",Admin,"4,733","4,660",1,38,5
12/19/2020,51,HI,402,"3,398",485,402,"3,398",485,Report,402,485,0,0,0
12/19/2020,51,OR,487,685,98,487,685,98,Report,487,98,0,0,0
12/19/2020,51,CT,"2,010","7,233","1,033","2,010","7,233","1,033",Report,"2,010","1,033",0,0,0
12/19/2020,51,MA,"4,630","28,527","4,075","4,614","27,864","3,981",Admin,"4,630","4,075",2,8,1
12/19/2020,51,IN,"2,114","4,892",699,"2,113","4,891",699,Report,"2,114",699,0,0,0
12/19/2020,51,NC,"5,996","8,784","1,255","5,995","8,783","1,255",Report,"5,996","1,255",0,0,0
12/19/2020,51,MH,0,0,0,0,0,0,Report,0,0,0,0,0
12/19/2020,51,GA,"4,281","16,242","2,320","4,174","15,388","2,198",Admin,"4,281","2,320",11,311,44
12/19/2020,51,TX,"20,526","123,399","17,628","20,497","123,148","17,593",Admin,"20,526","17,628",29,73,10
12/19/2020,51,WV,997,"15,254","2,179",997,"15,254","2,179",Report,997,"2,179",0,0,0
12/19/2020,51,MD,0,521,74,0,519,74,Report,0,74,0,0,0
12/19/2020,51,FM,0,0,0,0,0,0,Report,0,0,0,0,0
12/19/2020,51,FL,"5,207","49,569","7,081","5,172","49,247","7,035",Admin,"5,207","7,081",17,132,18
12/19/2020,51,AK,895,"7,787","1,112",890,"7,742","1,106",Admin,895,"1,112",5,13,1
12/19/2020,51,MA,"4,734","6,995",999,"4,722","6,980",997,Report,"4,734",999,0,0,0
12/19/2020,51,TX,"19,478","119,518","17,074","19,438","119,450","17,064",Report,"19,478","17,074",0,0,0
12/19/2020,51,GU,446,"1,732",247,386,"1,494",213,Admin,446,247,0,2,0
12/19/2020,51,FL,"9,501","19,634","2,805","9,492","19,584","2,798",Report,"9,501","2,805",0,0,0
12/19/2020,51,LA,0,0,0,0,0,0,Report,0,0,0,0,0
12/19/2020,51,RI,535,"1,054",151,535,"1,054",151,Report,535,151,0,0,0
12/19/2020,51,MN,561,776,111,560,775,111,Report,561,111,0,0,0
12/19/2020,51,LTC,338,"2,091",298,338,"1,892",270,Admin,338,299,0,0,0
12/19/2020,51,LA,"1,185","21,263","3,037","1,184","21,163","3,023",Admin,"1,185","3,038",1,139,19
12/19/2020,51,RP,0,0,0,0,0,0,Admin,0,0,0,0,0
12/19/2020,51,IN,"7,926","24,958","3,565","7,783","24,666","3,524",Admin,"7,926","3,565",38,86,12
12/19/2020,51,NH,118,"3,189",456,118,"3,189",456,Report,118,456,0,0,0
12/19/2020,51,SD,"1,268","8,339","1,191","1,266","8,336","1,191",Admin,"1,268","1,191",1,1,0
12/19/2020,51,OH,413,"10,413","1,487",372,"10,361","1,480",Admin,413,"1,488",41,54,7
12/19/2020,51,FM,0,81,11,0,81,12,Admin,0,12,0,0,0
12/19/2020,51,GA,911,"1,109",158,911,"1,109",158,Report,911,158,0,0,0
12/19/2020,51,MD,"1,053","7,178","1,025","1,052","7,113","1,016",Admin,"1,053","1,025",3,95,13
12/19/2020,51,KY,826,"8,966","1,280",756,"8,371","1,196",Admin,826,"1,281",2,48,6
12/19/2020,51,WI,"2,650","13,142","1,877","2,596","12,172","1,739",Admin,"2,650","1,877",1,20,2
12/19/2020,51,IA,432,"7,222","1,031",431,"6,967",995,Admin,432,"1,032",1,9,1
12/19/2020,51,AR,"6,303","7,817","1,117","6,279","7,788","1,113",Report,"6,303","1,117",0,0,0
12/19/2020,51,NE,255,"10,746","1,535",255,"10,630","1,519",Admin,255,"1,535",0,60,8
12/19/2020,51,PA,"7,924","29,327","4,189","7,898","29,237","4,177",Admin,"7,924","4,190",17,69,9
12/19/2020,51,DE,398,399,57,398,399,57,Report,398,57,0,0,0
12/19/2020,51,IA,"4,324","6,017",860,"4,193","5,838",834,Report,"4,324",860,0,0,0
12/19/2020,51,VI,6,113,16,6,113,16,Report,6,16,0,0,0
12/19/2020,51,KY,"2,421","5,798",828,"2,421","5,794",828,Report,"2,421",828,0,0,0
12/19/2020,51,MI,"4,658","24,322","3,474","4,357","22,202","3,172",Admin,"4,658","3,475",156,260,37
12/19/2020,51,NJ,"3,534","5,352",765,"3,533","5,351",764,Report,"3,534",765,0,0,0
12/19/2020,51,ME,"1,265","2,262",323,"1,264","2,260",323,Report,"1,265",323,0,0,0
12/19/2020,51,UT,"1,623","1,704",243,"1,623","1,704",243,Report,"1,623",243,0,0,0
12/19/2020,51,NH,119,"3,235",462,119,"3,220",460,Admin,119,462,0,0,0
12/19/2020,51,US,"182,777","1,102,788","157,541","178,015","1,066,187","152,312",Admin,"182,777","157,541",908,"4,352",621
12/19/2020,51,WY,546,882,126,544,880,126,Report,546,126,0,0,0
12/19/2020,51,MI,"1,607","2,683",383,"1,605","2,681",383,Report,"1,607",383,0,0,0
12/18/2020,51,UT,"3,255","7,226","1,204","3,252","6,970","1,162",Admin,"3,255","1,204",3,277,46
12/18/2020,51,RP,0,0,0,0,0,0,Report,0,0,0,0,0
12/18/2020,51,DE,"1,568","2,106",351,"1,564","2,100",350,Admin,"1,568",351,4,5,0
12/18/2020,51,AS,0,0,0,0,0,0,Admin,0,0,0,0,0
12/18/2020,51,VI,85,107,18,85,107,18,Report,85,18,0,0,0
12/18/2020,51,KY,"1,873","3,377",563,"1,871","3,373",562,Report,"1,873",563,0,0,0
12/18/2020,51,AZ,"4,936","11,763","1,960","4,917","11,668","1,945",Admin,"4,936","1,961",12,85,14
12/18/2020,51,KY,"3,234","8,140","1,356","2,942","7,615","1,269",Admin,"3,234","1,357",10,46,7
12/18/2020,51,WY,0,336,56,0,336,56,Report,0,56,0,0,0
12/18/2020,51,WV,"3,896","14,477","2,412","3,842","14,419","2,403",Admin,"3,896","2,413",0,2,0
12/18/2020,51,WI,"4,622","10,492","1,748","4,480","9,576","1,596",Admin,"4,622","1,749",2,19,3
12/18/2020,51,PA,"14,843","21,403","3,567","14,806","21,339","3,557",Admin,"14,843","3,567",21,52,8
12/18/2020,51,NC,"9,379","17,777","2,962","9,378","17,672","2,945",Admin,"9,379","2,963",1,4,0
12/18/2020,51,NE,"3,434","10,491","1,748","3,423","10,375","1,729",Admin,"3,434","1,749",9,60,10
12/18/2020,51,HI,"1,374","3,811",635,"1,357","3,761",627,Admin,"1,374",635,17,29,4
12/18/2020,51,WV,"3,821","14,257","2,376","3,821","14,257","2,376",Report,"3,821","2,376",0,0,0
12/18/2020,51,MN,"4,025","6,933","1,155","4,014","6,896","1,149",Admin,"4,025","1,156",5,63,10
12/18/2020,51,ID,0,0,0,0,0,0,Report,0,0,0,0,0
12/18/2020,51,ME,994,997,166,993,996,166,Report,994,166,0,0,0
12/18/2020,51,PR,"6,843","31,543","5,257","6,585","30,988","5,165",Admin,"6,843","5,257",28,72,12
12/18/2020,51,AL,"3,605","8,872","1,478","3,596","8,734","1,456",Admin,"3,605","1,479",8,136,22
12/18/2020,51,MH,0,8,1,0,8,1,Admin,0,1,0,0,0
12/18/2020,51,WA,"1,149","1,159",193,"1,149","1,159",193,Report,"1,149",193,0,0,0
12/18/2020,51,OR,0,198,33,0,198,33,Report,0,33,0,0,0
12/18/2020,51,FM,0,81,13,0,81,14,Admin,0,14,0,0,0
12/18/2020,51,MP,0,1,0,0,1,0,Admin,0,0,0,0,0
12/18/2020,51,MI,"13,678","19,664","3,277","12,889","17,845","2,974",Admin,"13,678","3,277",23,104,17
12/18/2020,51,MA,"10,897","23,897","3,982","10,728","23,250","3,875",Admin,"10,897","3,983",4,6,1
12/18/2020,51,CO,"3,053","3,404",567,"3,049","3,400",567,Report,"3,053",567,0,0,0
12/18/2020,51,NE,"2,169","3,454",576,"2,167","3,452",575,Report,"2,169",576,0,0,0
12/18/2020,51,CA,0,273,46,0,273,46,Report,0,46,0,0,0
12/18/2020,51,DE,1,1,0,1,1,0,Report,1,0,0,0,0
12/18/2020,51,LA,0,0,0,0,0,0,Report,0,0,0,0,0
12/18/2020,51,DC,0,0,0,0,0,0,Report,0,0,0,0,0
12/18/2020,51,NY,"16,697","47,148","7,858","14,313","40,402","6,734",Admin,"16,697","7,858",52,126,21
12/18/2020,51,TN,0,0,0,0,0,0,Report,0,0,0,0,0
12/18/2020,51,PR,0,"2,129",355,0,"2,128",355,Report,0,355,0,0,0
12/18/2020,51,MI,832,"1,076",179,832,"1,076",179,Report,832,179,0,0,0
12/18/2020,51,MT,"3,045","7,606","1,267","3,027","7,552","1,259",Admin,"3,045","1,268",5,18,3
12/18/2020,51,PA,"1,899","3,580",597,"1,896","3,575",596,Report,"1,899",597,0,0,0
12/18/2020,51,NM,968,"1,277",213,967,"1,276",213,Report,968,213,0,0,0
12/18/2020,51,WY,"1,006","2,311",385,"1,002","2,302",384,Admin,"1,006",385,3,6,1
12/18/2020,51,AS,0,0,0,0,0,0,Report,0,0,0,0,0
12/18/2020,51,US,"417,350","920,011","153,335","405,796","888,172","148,029",Admin,"417,350","153,335",808,"3,444",574
12/18/2020,51,RP,0,0,0,0,0,0,Admin,0,0,0,0,0
12/18/2020,51,MP,0,0,0,0,0,0,Report,0,0,0,0,0
12/18/2020,51,ID,"2,568","4,249",708,"2,420","4,083",681,Admin,"2,568",708,13,27,4
12/18/2020,51,VT,"1,248","2,567",427,"1,242","2,555",426,Admin,"1,248",428,5,7,1
12/18/2020,51,OK,"8,434","23,371","3,895","8,267","22,871","3,812",Admin,"8,434","3,895",17,50,8
12/18/2020,51,NM,"6,091","17,700","2,950","6,076","17,573","2,929",Admin,"6,091","2,950",7,45,7
12/18/2020,51,OR,"3,309","4,946",824,"3,126","4,757",793,Admin,"3,309",824,0,6,1
12/18/2020,51,IN,"2,092","2,778",463,"2,092","2,778",463,Report,"2,092",463,0,0,0
12/18/2020,51,NY,"8,373","16,887","2,815","8,367","16,876","2,813",Report,"8,373","2,815",0,0,0
12/18/2020,51,MS,"1,689","4,437",739,"1,687","4,371",729,Admin,"1,689",740,1,83,13
12/18/2020,51,AL,"1,454","1,647",275,"1,453","1,646",274,Report,"1,454",275,0,0,0
12/18/2020,51,NJ,"7,218","11,469","1,911","7,032","11,273","1,879",Admin,"7,218","1,912",3,20,3
12/18/2020,51,CA,"50,082","93,455","15,575","49,505","92,020","15,337",Admin,"50,082","15,576",96,511,85
12/18/2020,51,FL,"7,593","10,133","1,689","7,554","10,092","1,682",Report,"7,593","1,689",0,0,0
12/18/2020,51,IL,"2,076","2,076",346,"2,075","2,075",346,Report,"2,076",346,0,0,0
12/18/2020,51,OK,"5,067","7,324","1,221","5,045","7,299","1,217",Report,"5,067","1,221",0,0,0
12/18/2020,51,ME,"1,908","4,926",821,"1,898","4,909",818,Admin,"1,908",821,1,6,1
12/18/2020,51,MH,0,0,0,0,0,0,Report,0,0,0,0,0
12/18/2020,51,AK,0,2,0,0,2,0,Report,0,0,0,0,0
12/18/2020,51,NH,"1,081","3,071",512,"1,081","3,071",512,Report,"1,081",512,0,0,0
12/18/2020,51,CT,"4,338","8,306","1,384","4,302","8,224","1,371",Admin,"4,338","1,384",13,40,6
12/18/2020,51,TX,"43,377","102,873","17,145","43,356","102,651","17,109",Admin,"43,377","17,146",16,44,7
12/18/2020,51,AR,"1,510","1,514",252,"1,507","1,509",252,Report,"1,510",252,0,0,0
12/18/2020,51,OH,"4,472","10,000","1,666","4,463","9,989","1,665",Admin,"4,472","1,667",9,13,2
12/18/2020,51,VA,0,271,45,0,271,45,Report,0,45,0,0,0
12/18/2020,51,KS,"7,509","17,270","2,878","7,285","16,716","2,786",Admin,"7,509","2,878",18,34,5
12/18/2020,51,MT,0,"1,131",189,0,"1,130",188,Report,0,189,0,0,0
12/18/2020,51,GA,198,198,33,198,198,33,Report,198,33,0,0,0
12/18/2020,51,LTC,0,0,0,0,0,0,Report,0,0,0,0,0
12/18/2020,51,MA,"2,192","2,261",377,"2,189","2,258",376,Report,"2,192",377,0,0,0
12/18/2020,51,VT,105,182,30,105,182,30,Report,105,30,0,0,0
12/18/2020,51,RI,"1,696","3,049",508,"1,696","3,049",508,Admin,"1,696",508,0,1,0
12/18/2020,51,LTC,"1,519","1,753",292,"1,320","1,554",259,Admin,"1,519",292,0,0,0
12/18/2020,51,US,"126,800","254,142","42,357","124,762","251,979","41,997",Report,"126,800","42,357",0,0,0
12/18/2020,51,UT,0,81,14,0,81,14,Report,0,14,0,0,0
12/18/2020,51,OH,"1,265","1,776",296,"1,265","1,776",296,Report,"1,265",296,0,0,0
12/18/2020,51,TX,"41,890","100,040","16,673","41,876","100,012","16,669",Report,"41,890","16,673",0,0,0
12/18/2020,51,DC,"1,609","4,439",739,"1,607","4,420",737,Admin,"1,609",740,1,9,1
12/18/2020,51,MN,215,215,36,215,215,36,Report,215,36,0,0,0
12/18/2020,51,WA,"9,272","15,031","2,505","8,708","13,777","2,296",Admin,"9,272","2,505",22,28,4
12/18/2020,51,NH,"1,091","3,116",519,"1,088","3,101",517,Admin,"1,091",519,0,0,0
12/18/2020,51,VI,193,344,57,193,344,57,Admin,193,57,0,0,0
12/18/2020,51,NC,"2,127","2,788",465,"2,127","2,788",465,Report,"2,127",465,0,0,0
12/18/2020,51,MD,518,521,87,518,519,87,Report,518,87,0,0,0
12/18/2020,51,IA,0,"1,693",282,0,"1,645",274,Report,0,282,0,0,0
12/18/2020,51,WI,"2,277","3,279",547,"2,262","3,264",544,Report,"2,277",547,0,0,0
12/18/2020,51,SC,"5,340","12,171","2,029","5,340","12,171","2,029",Report,"5,340","2,029",0,0,0
12/18/2020,51,CT,"2,433","5,223",871,"2,433","5,223",871,Report,"2,433",871,0,0,0
12/18/2020,51,IL,"35,431","66,806","11,134","32,088","58,684","9,781",Admin,"35,431","11,134",73,134,22
12/18/2020,51,SD,"3,026","7,071","1,178","3,026","7,070","1,178",Admin,"3,026","1,179",0,0,0
12/18/2020,51,NV,"1,195","1,889",315,"1,195","1,869",312,Report,"1,195",315,0,0,0
12/18/2020,51,VA,"11,161","27,887","4,647","11,057","27,612","4,602",Admin,"11,161","4,648",7,37,6
12/18/2020,51,FL,"16,325","44,362","7,393","16,273","44,075","7,346",Admin,"16,325","7,394",36,115,19
12/18/2020,51,SC,"6,012","13,508","2,251","5,739","13,081","2,180",Admin,"6,012","2,251",10,44,7
12/18/2020,51,TN,"9,294","12,754","2,125","9,193","12,510","2,085",Admin,"9,294","2,126",93,238,39
12/18/2020,51,MO,"3,083","5,506",918,"3,081","5,502",917,Report,"3,083",918,0,0,0
12/18/2020,51,SD,"1,105","1,515",253,"1,105","1,515",253,Report,"1,105",253,0,0,0
12/18/2020,51,LA,"5,977","20,078","3,346","5,965","19,979","3,330",Admin,"5,977","3,346",12,138,23
12/18/2020,51,MD,"3,142","6,125","1,020","3,132","6,061","1,010",Admin,"3,142","1,021",14,92,15
12/18/2020,51,KS,154,341,57,154,341,57,Report,154,57,0,0,0
12/18/2020,51,MS,437,511,85,437,511,85,Report,437,85,0,0,0
12/18/2020,51,ND,"1,660","5,126",854,"1,649","5,079",847,Admin,"1,660",854,1,4,0
12/18/2020,51,AK,"3,154","6,892","1,148","3,145","6,852","1,142",Admin,"3,154","1,149",3,8,1
12/18/2020,51,GU,709,"1,286",214,582,"1,108",185,Admin,709,214,1,2,0
12/18/2020,51,IN,"11,026","17,032","2,838","10,911","16,883","2,814",Admin,"11,026","2,839",35,48,8
12/18/2020,51,FM,0,0,0,0,0,0,Report,0,0,0,0,0
12/18/2020,51,ND,"1,036","1,933",322,"1,036","1,932",322,Report,"1,036",322,0,0,0
12/18/2020,51,GA,"6,757","11,961","1,993","6,454","11,214","1,869",Admin,"6,757","1,994",21,300,50
12/18/2020,51,AR,"6,415","17,458","2,909","5,957","16,322","2,720",Admin,"6,415","2,910",21,90,15
12/18/2020,51,RI,407,519,87,407,519,87,Report,407,87,0,0,0
12/18/2020,51,NJ,"1,098","1,818",303,"1,098","1,818",303,Report,"1,098",303,0,0,0
12/18/2020,51,CO,"13,252","32,194","5,365","13,189","32,007","5,335",Admin,"13,252","5,366",17,92,15
12/18/2020,51,MO,"8,093","18,381","3,063","7,986","17,437","2,906",Admin,"8,093","3,064",22,47,7
12/18/2020,51,IA,"2,757","6,790","1,131","2,683","6,536","1,089",Admin,"2,757","1,132",4,8,1
12/18/2020,51,AZ,0,3,1,0,3,1,Report,0,1,0,0,0
12/18/2020,51,NV,"3,263","9,928","1,654","3,253","9,879","1,647",Admin,"3,263","1,655",7,7,1
12/18/2020,51,GU,0,0,0,0,0,0,Report,0,0,0,0,0
12/18/2020,51,HI,"1,143","2,996",499,"1,143","2,996",499,Report,"1,143",499,0,0,0
12/17/2020,51,KS,168,187,37,168,187,37,Report,168,37,0,0,0
12/17/2020,51,IL,0,0,0,0,0,0,Report,0,0,0,0,0
12/17/2020,51,GA,"2,518","5,204","1,040","2,390","4,760",952,Admin,"2,518","1,041",3,279,55
12/17/2020,51,PA,"3,618","6,560","1,312","3,607","6,533","1,307",Admin,"3,618","1,312",8,31,6
12/17/2020,51,PA,"1,681","1,681",336,"1,679","1,679",336,Report,"1,681",336,0,0,0
12/17/2020,51,MT,"2,991","4,561",912,"2,961","4,525",905,Admin,"2,991",912,8,13,2
12/17/2020,51,MA,"8,649","13,000","2,600","8,311","12,522","2,504",Admin,"8,649","2,600",1,2,0
12/17/2020,51,NV,"3,543","6,665","1,333","3,538","6,626","1,325",Admin,"3,543","1,333",0,0,0
12/17/2020,51,WA,10,10,2,10,10,2,Report,10,2,0,0,0
12/17/2020,51,MS,69,74,15,69,74,15,Report,69,15,0,0,0
12/17/2020,51,NC,"4,235","8,398","1,679","4,212","8,294","1,659",Admin,"4,235","1,680",1,3,0
12/17/2020,51,KY,"2,592","4,906",981,"2,413","4,673",935,Admin,"2,592",981,2,36,7
12/17/2020,51,GU,0,0,0,0,0,0,Report,0,0,0,0,0
12/17/2020,51,NC,560,661,132,560,661,132,Report,560,132,0,0,0
12/17/2020,51,VT,779,"1,319",263,776,"1,313",263,Admin,779,264,1,2,0
12/17/2020,51,LA,"6,209","14,101","2,820","6,193","14,014","2,803",Admin,"6,209","2,820",22,126,25
12/17/2020,51,OR,198,198,40,198,198,40,Report,198,40,0,0,0
12/17/2020,51,TN,0,0,0,0,0,0,Report,0,0,0,0,0
12/17/2020,51,MA,69,69,14,69,69,14,Report,69,14,0,0,0
12/17/2020,51,HI,"1,523","1,853",371,"1,523","1,853",371,Report,"1,523",371,0,0,0
12/17/2020,51,MD,"1,548","2,983",596,"1,540","2,929",586,Admin,"1,548",597,9,78,15
12/17/2020,51,WY,626,"1,305",261,624,"1,300",260,Admin,626,261,1,3,0
12/17/2020,51,ID,0,0,0,0,0,0,Report,0,0,0,0,0
12/17/2020,51,NJ,478,720,144,478,720,144,Report,478,144,0,0,0
